landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.6653629541397095,0.8425565958023071,-2.3358617262658754e-09,0.5963947772979736,0.7746284008026123,-0.013945299200713634,0.5466646552085876,0.6649712324142456,-0.021999239921569824,0.5170224905014038,0.5678562521934509,-0.03439849615097046,0.4867570400238037,0.5028851628303528,-0.048246461898088455,0.6019075512886047,0.5194308161735535,0.012517616152763367,0.5729875564575195,0.400225430727005,-0.00367427384480834,0.5565090775489807,0.3217014670372009,-0.022038811817765236,0.5426102876663208,0.25062429904937744,-0.036733679473400116,0.6422037482261658,0.4936806559562683,1.5560619431198575e-05,0.6352537274360657,0.34234297275543213,-0.013514176942408085,0.6277280449867249,0.24852345883846283,-0.03871503472328186,0.6198129057884216,0.17205102741718292,-0.059666141867637634,0.6807991862297058,0.49991920590400696,-0.017339235171675682,0.6861401200294495,0.35207346081733704,-0.03380077704787254,0.6824167966842651,0.2615024149417877,-0.059363603591918945,0.676434338092804,0.18410161137580872,-0.07881076633930206,0.7197765707969666,0.533972978591919,-0.03793756291270256,0.739510178565979,0.4213942885398865,-0.055424004793167114,0.7454006671905518,0.3443569540977478,-0.07243218272924423,0.7474820017814636,0.27297043800354004,-0.08623538911342621,off
0.6656528115272522,0.8428578972816467,-2.393639286779603e-09,0.596272349357605,0.7742052674293518,-0.013365731574594975,0.5462802648544312,0.6653715968132019,-0.020767468959093094,0.5161464810371399,0.5685872435569763,-0.03266086429357529,0.48602503538131714,0.5031327605247498,-0.045904431492090225,0.6020327210426331,0.5200136303901672,0.015178251080214977,0.5729146599769592,0.40203040838241577,2.782360570563469e-05,0.5566312074661255,0.32357028126716614,-0.018085453659296036,0.5430105328559875,0.25182098150253296,-0.032656196504831314,0.6422961950302124,0.4937640130519867,0.0029022619128227234,0.6349954605102539,0.34394997358322144,-0.009757010266184807,0.6274334192276001,0.2506055235862732,-0.03497964143753052,0.6195443868637085,0.17392179369926453,-0.05586053803563118,0.6809209585189819,0.49916723370552063,-0.014221131801605225,0.6871910691261292,0.3535529375076294,-0.02954891324043274,0.6845546364784241,0.26510804891586304,-0.05470597371459007,0.6796160936355591,0.1895817518234253,-0.07385441660881042,0.7194121479988098,0.5322381854057312,-0.03462016209959984,0.7387497425079346,0.4200969934463501,-0.05100645124912262,0.743493378162384,0.34439021348953247,-0.06763725727796555,0.7446914911270142,0.2743520438671112,-0.08117718994617462,off
0.6651636362075806,0.8427899479866028,-2.53480858525279e-09,0.5958831310272217,0.7738901376724243,-0.01361942756921053,0.5458365082740784,0.6655776500701904,-0.02197970636188984,0.5154681205749512,0.5699789524078369,-0.03478902950882912,0.4853091835975647,0.5045971274375916,-0.04921208694577217,0.6015161871910095,0.5186743140220642,0.011686841957271099,0.5740237832069397,0.40210241079330444,-0.005191031377762556,0.5587528347969055,0.32342877984046936,-0.024438228458166122,0.5457303524017334,0.2522669732570648,-0.039753567427396774,0.6417674422264099,0.4937022924423218,-0.0012810571352019906,0.633780300617218,0.3457508683204651,-0.016024746000766754,0.6258661150932312,0.2541872262954712,-0.04240409657359123,0.6179506778717041,0.17917713522911072,-0.06402280926704407,0.6805535554885864,0.49995705485343933,-0.018958212807774544,0.6861057281494141,0.35483941435813904,-0.036222562193870544,0.6835078001022339,0.2661154568195343,-0.06266685575246811,0.6788948178291321,0.19017812609672546,-0.08269231021404266,0.7195517420768738,0.5340122580528259,-0.039802394807338715,0.7381740808486938,0.42308172583580017,-0.057971563190221786,0.7428004741668701,0.34668245911598206,-0.07577439397573471,0.7441571354866028,0.2751652002334595,-0.09013932943344116,off
0.6639307737350464,0.8425750136375427,-3.1624947105513e-09,0.5945601463317871,0.7728411555290222,-0.012978578917682171,0.5449170470237732,0.666090190410614,-0.022350691258907318,0.5148283839225769,0.5711650252342224,-0.0363810658454895,0.48559626936912537,0.5053704977035522,-0.05204414203763008,0.6022965312004089,0.519561767578125,0.009799433872103691,0.5737158060073853,0.40242984890937805,-0.008014841005206108,0.5573688745498657,0.3233703374862671,-0.027505170553922653,0.5430669188499451,0.25146275758743286,-0.043269407004117966,0.641848087310791,0.4957076609134674,-0.004638423677533865,0.6315951347351074,0.3471044898033142,-0.020642543211579323,0.621756911277771,0.2542921304702759,-0.0472414530813694,0.6119983196258545,0.17622071504592896,-0.06930984556674957,0.6801204681396484,0.5033469200134277,-0.02370305359363556,0.6848944425582886,0.3570359945297241,-0.04276389256119728,0.6806959509849548,0.267034113407135,-0.06994044780731201,0.6743525862693787,0.18784880638122559,-0.09051230549812317,0.7186191082000732,0.5388180613517761,-0.04572073742747307,0.7389126420021057,0.4266940653324127,-0.06567728519439697,0.7454585433006287,0.35003596544265747,-0.08414842188358307,0.7483594417572021,0.2768796980381012,-0.09905914217233658,off
0.6633716821670532,0.838756263256073,-2.219860073537916e-09,0.5946401953697205,0.7696459293365479,-0.014042766764760017,0.5447679758071899,0.6630595326423645,-0.02362254448235035,0.5142468810081482,0.568137526512146,-0.03723999857902527,0.48541560769081116,0.5043368339538574,-0.052385035902261734,0.6015828251838684,0.5220975875854492,0.007016471121460199,0.5745519995689392,0.40512704849243164,-0.009780117310583591,0.5584682822227478,0.3281975984573364,-0.02788720652461052,0.5449479818344116,0.25826752185821533,-0.04259838908910751,0.6404101848602295,0.49763062596321106,-0.005682957824319601,0.6279263496398926,0.35064592957496643,-0.019865572452545166,0.6171443462371826,0.258049339056015,-0.04501524940133095,0.6074405312538147,0.17751243710517883,-0.06657642871141434,0.6790675520896912,0.503588080406189,-0.02278357930481434,0.6795070171356201,0.3589819669723511,-0.04052611067891121,0.6734750270843506,0.2677701413631439,-0.0674743726849556,0.6667592525482178,0.1879158616065979,-0.08815335482358932,0.7197433710098267,0.5360540151596069,-0.04274444654583931,0.7401494383811951,0.4266301095485687,-0.061180196702480316,0.7494255900382996,0.35141944885253906,-0.07891290634870529,0.7551469206809998,0.2795429825782776,-0.09347724169492722,off
0.662351131439209,0.8371017575263977,-2.366105755768899e-09,0.5952078104019165,0.7701554894447327,-0.015764430165290833,0.5455447435379028,0.6649032235145569,-0.026862086728215218,0.5153855085372925,0.5703926682472229,-0.04151420295238495,0.48454079031944275,0.5062907934188843,-0.057552482932806015,0.5987156629562378,0.5217730402946472,0.0038916547782719135,0.5723817348480225,0.4039667546749115,-0.012912792153656483,0.5579279065132141,0.32635268568992615,-0.031119508668780327,0.5458646416664124,0.25610241293907166,-0.04596705362200737,0.6365869045257568,0.4972172975540161,-0.007600110489875078,0.6192809343338013,0.3521170914173126,-0.021510381251573563,0.6071973443031311,0.2606760859489441,-0.04646030440926552,0.5964968204498291,0.1796170324087143,-0.06820923089981079,0.6760889291763306,0.5028260350227356,-0.023380765691399574,0.6731618642807007,0.35976073145866394,-0.040967538952827454,0.667375385761261,0.2677200436592102,-0.0680464506149292,0.6606981754302979,0.18808826804161072,-0.08906205743551254,0.719333291053772,0.5351824760437012,-0.04205719009041786,0.740365207195282,0.42667627334594727,-0.05997016653418541,0.752058207988739,0.35283613204956055,-0.077267587184906,0.7596157789230347,0.283128559589386,-0.09175928682088852,off
0.6618000268936157,0.8346421718597412,-3.1835696301385497e-09,0.5950853228569031,0.770296573638916,-0.017188064754009247,0.5448293089866638,0.668246865272522,-0.03025543875992298,0.514319896697998,0.5754092335700989,-0.046849772334098816,0.4846772849559784,0.5109772682189941,-0.0649675503373146,0.598271369934082,0.522103488445282,-0.0006290311575867236,0.5713817477226257,0.4047250747680664,-0.019261015579104424,0.5569796562194824,0.3269696533679962,-0.03861738368868828,0.5452774167060852,0.2564132511615753,-0.054307155311107635,0.6362929344177246,0.4978412687778473,-0.012505480088293552,0.618153989315033,0.3531958758831024,-0.02854877896606922,0.6058380007743835,0.2619563341140747,-0.05441907420754433,0.5953722596168518,0.17972935736179352,-0.07676158845424652,0.6760581135749817,0.5029887557029724,-0.02859686128795147,0.6732600927352905,0.3608846068382263,-0.04753121733665466,0.6675936579704285,0.26884618401527405,-0.07488006353378296,0.6611271500587463,0.18860095739364624,-0.09610303491353989,0.719601571559906,0.5343855619430542,-0.04768957570195198,0.7412020564079285,0.42476364970207214,-0.06642898917198181,0.7538926005363464,0.35120484232902527,-0.08386503159999847,0.7624623775482178,0.28143322467803955,-0.09851028025150299,off
0.6613286137580872,0.8330286145210266,-3.142528903765651e-09,0.5948957800865173,0.7706549763679504,-0.01812640018761158,0.5445106029510498,0.6698980927467346,-0.03144947811961174,0.5133005380630493,0.5780577659606934,-0.04813733696937561,0.48377302289009094,0.5134575366973877,-0.06638157367706299,0.5975803732872009,0.5199182033538818,-9.821471849136287e-07,0.5708307027816772,0.40156441926956177,-0.017922325059771538,0.5565414428710938,0.3229053318500519,-0.03735680133104324,0.5450844764709473,0.25169530510902405,-0.05328589677810669,0.6352420449256897,0.4957921504974365,-0.011132033541798592,0.6166926622390747,0.3512346148490906,-0.02634117193520069,0.6041590571403503,0.25993311405181885,-0.05255702883005142,0.5939135551452637,0.1787274330854416,-0.07528303563594818,0.6749566197395325,0.5007926821708679,-0.026612907648086548,0.670322060585022,0.35817357897758484,-0.045230165123939514,0.6639173626899719,0.2661431133747101,-0.07372332364320755,0.6571892499923706,0.186578631401062,-0.0957908183336258,0.7186959385871887,0.5319011807441711,-0.04511064291000366,0.7395631074905396,0.42275041341781616,-0.06384240835905075,0.752931535243988,0.3496808111667633,-0.08204375952482224,0.7626127600669861,0.2810269892215729,-0.09732500463724136,off
0.6658437252044678,0.8327051997184753,-2.0279509183041e-09,0.5964536666870117,0.7731831669807434,-0.01825259067118168,0.5431650876998901,0.6749706268310547,-0.030606988817453384,0.5095625519752502,0.5833055973052979,-0.046275921165943146,0.48062777519226074,0.518081545829773,-0.06342107802629471,0.5982932448387146,0.5223509073257446,0.0025793309323489666,0.5698131322860718,0.405133992433548,-0.014193826355040073,0.554313600063324,0.326316773891449,-0.03324751555919647,0.5419651865959167,0.2541999816894531,-0.049023088067770004,0.6368036270141602,0.49594971537590027,-0.007877158001065254,0.6197938919067383,0.3504943251609802,-0.021742574870586395,0.6076427102088928,0.2581924796104431,-0.04773639142513275,0.5974177718162537,0.17804540693759918,-0.0703558549284935,0.6760674715042114,0.49959948658943176,-0.022821094840765,0.6712733507156372,0.3567160367965698,-0.04029626399278641,0.6632591485977173,0.26743990182876587,-0.06841840595006943,0.6547704339027405,0.19061580300331116,-0.09020186215639114,0.7188431024551392,0.5295624136924744,-0.040859851986169815,0.7390040159225464,0.4197787046432495,-0.059203971177339554,0.7509369850158691,0.34733644127845764,-0.07736576348543167,0.7587049007415771,0.27992817759513855,-0.09248147904872894,off
0.6650266647338867,0.8338740468025208,-2.8698092791046292e-09,0.5961105227470398,0.7738500833511353,-0.01569236069917679,0.5426459312438965,0.6750151515007019,-0.026196738705039024,0.5081084966659546,0.5842387080192566,-0.04046832025051117,0.4787635803222656,0.5199588537216187,-0.05617564916610718,0.597719132900238,0.5236563086509705,0.007190945092588663,0.5669368505477905,0.4076888859272003,-0.008078385144472122,0.5505133271217346,0.3284531831741333,-0.025923432782292366,0.5376351475715637,0.25582972168922424,-0.04086949676275253,0.636137843132019,0.49646449089050293,-0.004195034503936768,0.6201019287109375,0.3511394262313843,-0.016456084325909615,0.6085978746414185,0.25806480646133423,-0.04069332033395767,0.5988064408302307,0.17865191400051117,-0.06189964711666107,0.6747403144836426,0.5002759099006653,-0.020141061395406723,0.6738097071647644,0.35669270157814026,-0.03583955392241478,0.6676656603813171,0.26787903904914856,-0.0618533231317997,0.660519540309906,0.1913827359676361,-0.08222242444753647,0.7158173322677612,0.5309427976608276,-0.03919435292482376,0.7353383898735046,0.42098891735076904,-0.05641154572367668,0.7442765831947327,0.3471168875694275,-0.07364653795957565,0.749533474445343,0.27820637822151184,-0.08800318837165833,off
0.6674392223358154,0.8365595936775208,-1.3739970272652613e-09,0.5979583263397217,0.7754278182983398,-0.013581103645265102,0.5433326959609985,0.6746457815170288,-0.02243739366531372,0.5093418955802917,0.5823042392730713,-0.035636287182569504,0.4807232618331909,0.5164541006088257,-0.050199322402477264,0.5972502827644348,0.5288543701171875,0.012402132153511047,0.5666560530662537,0.41312360763549805,-0.0026420557405799627,0.548802375793457,0.3365152180194855,-0.0203109048306942,0.533990740776062,0.2656409740447998,-0.034780628979206085,0.6347011923789978,0.5011249780654907,0.0003432334924582392,0.6169652938842773,0.357279509305954,-0.011931756511330605,0.6039482951164246,0.26703566312789917,-0.03651629388332367,0.5927463173866272,0.18821434676647186,-0.05750678479671478,0.672906756401062,0.5019843578338623,-0.01638066954910755,0.668036699295044,0.3596293032169342,-0.032247111201286316,0.6594603061676025,0.2715173065662384,-0.058268990367650986,0.6504455804824829,0.19478106498718262,-0.0781959742307663,0.7145417928695679,0.5288486480712891,-0.03612517565488815,0.7283272743225098,0.4150979518890381,-0.05305757746100426,0.731086015701294,0.34117841720581055,-0.07007894665002823,0.7300723195075989,0.272334486246109,-0.0840730294585228,off
0.6659163236618042,0.8386138677597046,-1.7863789336658442e-09,0.596112847328186,0.7767804861068726,-0.010282552801072598,0.5448864102363586,0.6749054789543152,-0.018108369782567024,0.5121480226516724,0.5830603241920471,-0.03114587441086769,0.4837568998336792,0.5150060653686523,-0.045547857880592346,0.6013126373291016,0.5277858972549438,0.01679963991045952,0.5707515478134155,0.4154052436351776,0.0016043016221374273,0.5518690347671509,0.34024155139923096,-0.01653330586850643,0.5352290868759155,0.2731291353702545,-0.031429022550582886,0.6371186971664429,0.50188809633255,0.002454885048791766,0.6197696924209595,0.358786404132843,-0.01070308405905962,0.60651034116745,0.2682088315486908,-0.03645797446370125,0.5935664772987366,0.19185905158519745,-0.05805360525846481,0.6731418967247009,0.5044587254524231,-0.01649957150220871,0.6689972281455994,0.3616364300251007,-0.03289015218615532,0.661008894443512,0.2739725410938263,-0.05929287523031235,0.6512383818626404,0.19910351932048798,-0.0795750692486763,0.7117029428482056,0.533292829990387,-0.038231514394283295,0.7244231700897217,0.42078897356987,-0.05581475794315338,0.724708616733551,0.346015065908432,-0.0732329934835434,0.7206677198410034,0.27784836292266846,-0.08756279200315475,off
